Name,SHENZHEN SE COMPOSITE - PRICE INDEX,,,,,,,,
CURRENCY,CH,,,,,,,,
06/04/2005,307.528,,,,,,,,
07/04/2005,311.271,,,,,,,,
08/04/2005,316.719,,,,,,,,
11/04/2005,314.51,,,,,,,,
12/04/2005,308.86,,,,,,,,
13/04/2005,315.611,,,,,,,,
14/04/2005,311.046,,,,,,,,
15/04/2005,304.923,,,,,,,,
18/04/2005,301.197,,,,,,,,
19/04/2005,300.693,,,,,,,,
20/04/2005,295.196,,,,,,,,
21/04/2005,291.277,,,,,,,,
22/04/2005,287.182,,,,,,,,
25/04/2005,282.358,,,,,,,,
26/04/2005,285.905,,,,,,,,
27/04/2005,282.219,,,,,,,,
28/04/2005,287.846,,,,,,,,
29/04/2005,283.572,,,,,,,,
02/05/2005,283.572,,,,,,,,
03/05/2005,283.572,,,,,,,,
04/05/2005,283.572,,,,,,,,
05/05/2005,283.572,,,,,,,,
06/05/2005,283.572,,,,,,,,
09/05/2005,274.189,,,,,,,,
10/05/2005,274.58,,,,,,,,
11/05/2005,271.229,,,,,,,,
12/05/2005,267.865,,,,,,,,
13/05/2005,269.149,,,,,,,,
16/05/2005,266.409,,,,,,,,
17/05/2005,268.834,,,,,,,,
18/05/2005,269.489,,,,,,,,
19/05/2005,269.757,,,,,,,,
20/05/2005,268.819,,,,,,,,
23/05/2005,261.305,,,,,,,,
24/05/2005,265.343,,,,,,,,
25/05/2005,266.069,,,,,,,,
26/05/2005,262.872,,,,,,,,
27/05/2005,260.249,,,,,,,,
30/05/2005,262.342,,,,,,,,
31/05/2005,262.249,,,,,,,,
01/06/2005,256.008,,,,,,,,
02/06/2005,251.812,,,,,,,,
03/06/2005,250.412,,,,,,,,
06/06/2005,256.327,,,,,,,,
07/06/2005,255.987,,,,,,,,
08/06/2005,276.261,,,,,,,,
09/06/2005,278.285,,,,,,,,
10/06/2005,271.945,,,,,,,,
13/06/2005,272.551,,,,,,,,
14/06/2005,268.177,,,,,,,,
15/06/2005,261.535,,,,,,,,
16/06/2005,264.561,,,,,,,,
17/06/2005,263.297,,,,,,,,
20/06/2005,271.459,,,,,,,,
21/06/2005,268.756,,,,,,,,
22/06/2005,269.878,,,,,,,,
23/06/2005,267.541,,,,,,,,
24/06/2005,268.775,,,,,,,,
27/06/2005,275.365,,,,,,,,
28/06/2005,270.696,,,,,,,,
29/06/2005,268.451,,,,,,,,
30/06/2005,260.727,,,,,,,,
01/07/2005,252.275,,,,,,,,
04/07/2005,250.474,,,,,,,,
05/07/2005,248.409,,,,,,,,
06/07/2005,246.937,,,,,,,,
07/07/2005,248.183,,,,,,,,
08/07/2005,241.634,,,,,,,,
11/07/2005,239.484,,,,,,,,
12/07/2005,247.326,,,,,,,,
13/07/2005,245.701,,,,,,,,
14/07/2005,245.857,,,,,,,,
15/07/2005,241.931,,,,,,,,
18/07/2005,237.183,,,,,,,,
19/07/2005,238.373,,,,,,,,
20/07/2005,240.633,,,,,,,,
21/07/2005,240.372,,,,,,,,
22/07/2005,245.566,,,,,,,,
25/07/2005,244.207,,,,,,,,
26/07/2005,249.764,,,,,,,,
27/07/2005,255.723,,,,,,,,
28/07/2005,255.669,,,,,,,,
29/07/2005,254.466,,,,,,,,
01/08/2005,255.825,,,,,,,,
02/08/2005,260.266,,,,,,,,
03/08/2005,266.683,,,,,,,,
04/08/2005,261.49,,,,,,,,
05/08/2005,268.587,,,,,,,,
08/08/2005,271.286,,,,,,,,
09/08/2005,274.332,,,,,,,,
10/08/2005,276.213,,,,,,,,
11/08/2005,280.41,,,,,,,,
12/08/2005,275.204,,,,,,,,
15/08/2005,281.945,,,,,,,,
16/08/2005,280.326,,,,,,,,
17/08/2005,284.213,,,,,,,,
18/08/2005,274.607,,,,,,,,
19/08/2005,274.815,,,,,,,,
22/08/2005,277.91,,,,,,,,
23/08/2005,274.33,,,,,,,,
24/08/2005,276.575,,,,,,,,
25/08/2005,278.028,,,,,,,,
26/08/2005,278.743,,,,,,,,
29/08/2005,275.937,,,,,,,,
30/08/2005,274.274,,,,,,,,
31/08/2005,278.984,,,,,,,,
01/09/2005,284.903,,,,,,,,
02/09/2005,286.687,,,,,,,,
05/09/2005,289.36,,,,,,,,
06/09/2005,283.907,,,,,,,,
07/09/2005,290.722,,,,,,,,
08/09/2005,291.792,,,,,,,,
09/09/2005,289.405,,,,,,,,
12/09/2005,290.202,,,,,,,,
13/09/2005,295.967,,,,,,,,
14/09/2005,298.547,,,,,,,,
15/09/2005,299.129,,,,,,,,
16/09/2005,299.064,,,,,,,,
19/09/2005,301.715,,,,,,,,
20/09/2005,299.252,,,,,,,,
21/09/2005,294.176,,,,,,,,
22/09/2005,285.079,,,,,,,,
23/09/2005,282.011,,,,,,,,
26/09/2005,283.075,,,,,,,,
27/09/2005,277.516,,,,,,,,
28/09/2005,276.752,,,,,,,,
29/09/2005,281.631,,,,,,,,
30/09/2005,281.721,,,,,,,,
03/10/2005,281.721,,,,,,,,
04/10/2005,281.721,,,,,,,,
05/10/2005,281.721,,,,,,,,
06/10/2005,281.721,,,,,,,,
07/10/2005,281.721,,,,,,,,
10/10/2005,277.438,,,,,,,,
11/10/2005,282.596,,,,,,,,
12/10/2005,284.438,,,,,,,,
13/10/2005,282.568,,,,,,,,
14/10/2005,279.1,,,,,,,,
17/10/2005,278.059,,,,,,,,
18/10/2005,281.174,,,,,,,,
19/10/2005,279.229,,,,,,,,
20/10/2005,278.888,,,,,,,,
21/10/2005,280.986,,,,,,,,
24/10/2005,282.396,,,,,,,,
25/10/2005,277.394,,,,,,,,
26/10/2005,269.716,,,,,,,,
27/10/2005,269.122,,,,,,,,
28/10/2005,263.12,,,,,,,,
31/10/2005,265.395,,,,,,,,
01/11/2005,264.707,,,,,,,,
02/11/2005,269.451,,,,,,,,
03/11/2005,267.438,,,,,,,,
04/11/2005,269.014,,,,,,,,
07/11/2005,269.981,,,,,,,,
08/11/2005,271.778,,,,,,,,
09/11/2005,271.042,,,,,,,,
10/11/2005,264.689,,,,,,,,
11/11/2005,265.628,,,,,,,,
14/11/2005,265.423,,,,,,,,
15/11/2005,263.375,,,,,,,,
16/11/2005,265.31,,,,,,,,
17/11/2005,265.381,,,,,,,,
18/11/2005,271.874,,,,,,,,
21/11/2005,272.622,,,,,,,,
22/11/2005,267.485,,,,,,,,
23/11/2005,269.384,,,,,,,,
24/11/2005,270.158,,,,,,,,
25/11/2005,270.462,,,,,,,,
28/11/2005,269.511,,,,,,,,
29/11/2005,266.356,,,,,,,,
30/11/2005,266.864,,,,,,,,
01/12/2005,266.591,,,,,,,,
02/12/2005,264.177,,,,,,,,
05/12/2005,258.165,,,,,,,,
06/12/2005,259.634,,,,,,,,
07/12/2005,262.096,,,,,,,,
08/12/2005,262.468,,,,,,,,
09/12/2005,266.556,,,,,,,,
12/12/2005,267.794,,,,,,,,
13/12/2005,268.632,,,,,,,,
14/12/2005,271.553,,,,,,,,
15/12/2005,270.363,,,,,,,,
16/12/2005,273.053,,,,,,,,
19/12/2005,272.932,,,,,,,,
20/12/2005,273.437,,,,,,,,
21/12/2005,271.412,,,,,,,,
22/12/2005,273.179,,,,,,,,
23/12/2005,275.854,,,,,,,,
26/12/2005,278.027,,,,,,,,
27/12/2005,277.355,,,,,,,,
28/12/2005,278.25,,,,,,,,
29/12/2005,281.637,,,,,,,,
30/12/2005,278.745,,,,,,,,
02/01/2006,278.745,,,,,,,,
03/01/2006,278.745,,,,,,,,
04/01/2006,283.482,,,,,,,,
05/01/2006,289.128,,,,,,,,
06/01/2006,291.29,,,,,,,,
09/01/2006,294.27,,,,,,,,
10/01/2006,295.987,,,,,,,,
11/01/2006,293.564,,,,,,,,
12/01/2006,298.346,,,,,,,,
13/01/2006,297.973,,,,,,,,
16/01/2006,293.838,,,,,,,,
17/01/2006,295.326,,,,,,,,
18/01/2006,301.996,,,,,,,,
19/01/2006,304.953,,,,,,,,
20/01/2006,305.316,,,,,,,,
23/01/2006,305.847,,,,,,,,
24/01/2006,306.068,,,,,,,,
25/01/2006,307.108,,,,,,,,
26/01/2006,307.108,,,,,,,,
27/01/2006,307.108,,,,,,,,
30/01/2006,307.108,,,,,,,,
31/01/2006,307.108,,,,,,,,
01/02/2006,307.108,,,,,,,,
02/02/2006,307.108,,,,,,,,
03/02/2006,307.108,,,,,,,,
06/02/2006,315.896,,,,,,,,
07/02/2006,316.204,,,,,,,,
08/02/2006,316.524,,,,,,,,
09/02/2006,312.445,,,,,,,,
10/02/2006,316.515,,,,,,,,
13/02/2006,316.17,,,,,,,,
14/02/2006,318.607,,,,,,,,
15/02/2006,318.991,,,,,,,,
16/02/2006,310.609,,,,,,,,
17/02/2006,309.023,,,,,,,,
20/02/2006,308.82,,,,,,,,
21/02/2006,313.391,,,,,,,,
22/02/2006,313.908,,,,,,,,
23/02/2006,313.931,,,,,,,,
24/02/2006,316.309,,,,,,,,
27/02/2006,314.453,,,,,,,,
28/02/2006,315.295,,,,,,,,
01/03/2006,317.626,,,,,,,,
02/03/2006,313.212,,,,,,,,
03/03/2006,313.725,,,,,,,,
06/03/2006,312.925,,,,,,,,
07/03/2006,305.361,,,,,,,,
08/03/2006,303.585,,,,,,,,
09/03/2006,302.428,,,,,,,,
10/03/2006,303.802,,,,,,,,
13/03/2006,306.976,,,,,,,,
14/03/2006,306.857,,,,,,,,
15/03/2006,310.211,,,,,,,,
16/03/2006,309.961,,,,,,,,
17/03/2006,308.977,,,,,,,,
20/03/2006,312.197,,,,,,,,
21/03/2006,313.359,,,,,,,,
22/03/2006,316.079,,,,,,,,
23/03/2006,317.497,,,,,,,,
24/03/2006,316.426,,,,,,,,
27/03/2006,319.987,,,,,,,,
28/03/2006,322.343,,,,,,,,
29/03/2006,323.641,,,,,,,,
30/03/2006,320.852,,,,,,,,
31/03/2006,323.453,,,,,,,,
03/04/2006,329.51,,,,,,,,
04/04/2006,332.417,,,,,,,,
05/04/2006,335.581,,,,,,,,
06/04/2006,337.618,,,,,,,,
07/04/2006,339.493,,,,,,,,
10/04/2006,345.363,,,,,,,,
11/04/2006,347.281,,,,,,,,
12/04/2006,345.457,,,,,,,,
13/04/2006,338.021,,,,,,,,
14/04/2006,346.122,,,,,,,,
17/04/2006,347.442,,,,,,,,
18/04/2006,348.481,,,,,,,,
19/04/2006,349.632,,,,,,,,
20/04/2006,348.319,,,,,,,,
21/04/2006,349.853,,,,,,,,
24/04/2006,344.42,,,,,,,,
25/04/2006,345.498,,,,,,,,
26/04/2006,349.446,,,,,,,,
27/04/2006,351.109,,,,,,,,
28/04/2006,354.032,,,,,,,,
01/05/2006,354.032,,,,,,,,
02/05/2006,354.032,,,,,,,,
03/05/2006,354.032,,,,,,,,
04/05/2006,354.032,,,,,,,,
05/05/2006,354.032,,,,,,,,
08/05/2006,366.598,,,,,,,,
09/05/2006,376.948,,,,,,,,
10/05/2006,382.258,,,,,,,,
11/05/2006,379.289,,,,,,,,
12/05/2006,389.75,,,,,,,,
15/05/2006,406.974,,,,,,,,
16/05/2006,395.826,,,,,,,,
17/05/2006,399.454,,,,,,,,
18/05/2006,401.013,,,,,,,,
19/05/2006,410.791,,,,,,,,
22/05/2006,415.657,,,,,,,,
23/05/2006,398.89,,,,,,,,
24/05/2006,394.448,,,,,,,,
25/05/2006,396.332,,,,,,,,
26/05/2006,404.428,,,,,,,,
29/05/2006,414.561,,,,,,,,
30/05/2006,419.333,,,,,,,,
31/05/2006,417.019,,,,,,,,
01/06/2006,429.703,,,,,,,,
02/06/2006,426.909,,,,,,,,
05/06/2006,432.619,,,,,,,,
06/06/2006,430.807,,,,,,,,
07/06/2006,405.876,,,,,,,,
08/06/2006,405.769,,,,,,,,
09/06/2006,397.663,,,,,,,,
12/06/2006,398.875,,,,,,,,
13/06/2006,400.174,,,,,,,,
14/06/2006,396.367,,,,,,,,
15/06/2006,397.191,,,,,,,,
16/06/2006,406.896,,,,,,,,
19/06/2006,412.196,,,,,,,,
20/06/2006,414.069,,,,,,,,
21/06/2006,412.324,,,,,,,,
22/06/2006,411.319,,,,,,,,
23/06/2006,415.361,,,,,,,,
26/06/2006,423.711,,,,,,,,
27/06/2006,424.664,,,,,,,,
28/06/2006,424.513,,,,,,,,
29/06/2006,433.789,,,,,,,,
30/06/2006,433.221,,,,,,,,
03/07/2006,440.133,,,,,,,,
04/07/2006,436.921,,,,,,,,
05/07/2006,433.801,,,,,,,,
06/07/2006,442.645,,,,,,,,
07/07/2006,441.773,,,,,,,,
10/07/2006,444.014,,,,,,,,
11/07/2006,446.584,,,,,,,,
12/07/2006,446.605,,,,,,,,
13/07/2006,422.444,,,,,,,,
14/07/2006,425.16,,,,,,,,
17/07/2006,431.026,,,,,,,,
18/07/2006,433.104,,,,,,,,
19/07/2006,422.947,,,,,,,,
20/07/2006,425.972,,,,,,,,
21/07/2006,429.012,,,,,,,,
24/07/2006,429.093,,,,,,,,
25/07/2006,433.979,,,,,,,,
26/07/2006,433.579,,,,,,,,
27/07/2006,427.662,,,,,,,,
28/07/2006,422.804,,,,,,,,
31/07/2006,406.094,,,,,,,,
01/08/2006,402.16,,,,,,,,
02/08/2006,399.85,,,,,,,,
03/08/2006,398.525,,,,,,,,
04/08/2006,387.482,,,,,,,,
07/08/2006,380.255,,,,,,,,
08/08/2006,391.276,,,,,,,,
09/08/2006,390.653,,,,,,,,
10/08/2006,396.769,,,,,,,,
11/08/2006,398.526,,,,,,,,
14/08/2006,388.867,,,,,,,,
15/08/2006,395.512,,,,,,,,
16/08/2006,401.711,,,,,,,,
17/08/2006,399.048,,,,,,,,
18/08/2006,396.71,,,,,,,,
21/08/2006,397.815,,,,,,,,
22/08/2006,401.855,,,,,,,,
23/08/2006,401.235,,,,,,,,
24/08/2006,403.383,,,,,,,,
25/08/2006,404.805,,,,,,,,
28/08/2006,414.305,,,,,,,,
29/08/2006,415.878,,,,,,,,
30/08/2006,418.858,,,,,,,,
31/08/2006,421.469,,,,,,,,
01/09/2006,415.631,,,,,,,,
04/09/2006,422.007,,,,,,,,
05/09/2006,421.473,,,,,,,,
06/09/2006,423.312,,,,,,,,
07/09/2006,417.214,,,,,,,,
08/09/2006,417.696,,,,,,,,
11/09/2006,420.116,,,,,,,,
12/09/2006,422.432,,,,,,,,
13/09/2006,417.389,,,,,,,,
14/09/2006,416.781,,,,,,,,
15/09/2006,422.657,,,,,,,,
18/09/2006,429.976,,,,,,,,
19/09/2006,429.757,,,,,,,,
20/09/2006,431.39,,,,,,,,
21/09/2006,433.015,,,,,,,,
22/09/2006,429.881,,,,,,,,
25/09/2006,430.239,,,,,,,,
26/09/2006,427.155,,,,,,,,
27/09/2006,430.509,,,,,,,,
28/09/2006,434.383,,,,,,,,
29/09/2006,438.896,,,,,,,,
02/10/2006,438.896,,,,,,,,
03/10/2006,438.896,,,,,,,,
04/10/2006,438.896,,,,,,,,
05/10/2006,438.896,,,,,,,,
06/10/2006,438.896,,,,,,,,
09/10/2006,447.311,,,,,,,,
10/10/2006,448.01,,,,,,,,
11/10/2006,448.242,,,,,,,,
12/10/2006,444.897,,,,,,,,
13/10/2006,446.853,,,,,,,,
16/10/2006,445.111,,,,,,,,
17/10/2006,444.297,,,,,,,,
18/10/2006,449.934,,,,,,,,
19/10/2006,451.359,,,,,,,,
20/10/2006,449.773,,,,,,,,
23/10/2006,437.998,,,,,,,,
24/10/2006,447.315,,,,,,,,
25/10/2006,447.437,,,,,,,,
26/10/2006,447.526,,,,,,,,
27/10/2006,442.203,,,,,,,,
30/10/2006,442.32,,,,,,,,
31/10/2006,446.489,,,,,,,,
01/11/2006,449.005,,,,,,,,
02/11/2006,449.034,,,,,,,,
03/11/2006,451.223,,,,,,,,
06/11/2006,453.314,,,,,,,,
07/11/2006,452.524,,,,,,,,
08/11/2006,449.648,,,,,,,,
09/11/2006,455.041,,,,,,,,
10/11/2006,444.999,,,,,,,,
13/11/2006,432.572,,,,,,,,
14/11/2006,437.028,,,,,,,,
15/11/2006,448.703,,,,,,,,
16/11/2006,446.259,,,,,,,,
17/11/2006,453.302,,,,,,,,
20/11/2006,455.385,,,,,,,,
21/11/2006,458.777,,,,,,,,
22/11/2006,463.54,,,,,,,,
23/11/2006,465.501,,,,,,,,
24/11/2006,468.762,,,,,,,,
27/11/2006,475.991,,,,,,,,
28/11/2006,476.237,,,,,,,,
29/11/2006,483.616,,,,,,,,
30/11/2006,495.884,,,,,,,,
01/12/2006,500.344,,,,,,,,
04/12/2006,511.399,,,,,,,,
05/12/2006,514.796,,,,,,,,
06/12/2006,508.387,,,,,,,,
07/12/2006,506.156,,,,,,,,
08/12/2006,489.328,,,,,,,,
11/12/2006,507.553,,,,,,,,
12/12/2006,508.705,,,,,,,,
13/12/2006,509.866,,,,,,,,
14/12/2006,516.954,,,,,,,,
15/12/2006,525.885,,,,,,,,
18/12/2006,537.703,,,,,,,,
19/12/2006,539.55,,,,,,,,
20/12/2006,547.264,,,,,,,,
21/12/2006,540.348,,,,,,,,
22/12/2006,535.413,,,,,,,,
25/12/2006,543.42,,,,,,,,
26/12/2006,539.768,,,,,,,,
27/12/2006,545.58,,,,,,,,
28/12/2006,539.375,,,,,,,,
29/12/2006,550.593,,,,,,,,
01/01/2007,550.593,,,,,,,,
02/01/2007,550.593,,,,,,,,
03/01/2007,550.593,,,,,,,,
04/01/2007,553.692,,,,,,,,
05/01/2007,562.231,,,,,,,,
08/01/2007,579.215,,,,,,,,
09/01/2007,594.159,,,,,,,,
10/01/2007,610.416,,,,,,,,
11/01/2007,611.844,,,,,,,,
12/01/2007,599.796,,,,,,,,
15/01/2007,631.353,,,,,,,,
16/01/2007,652.033,,,,,,,,
17/01/2007,642.582,,,,,,,,
18/01/2007,650.203,,,,,,,,
19/01/2007,672.219,,,,,,,,
22/01/2007,700.2,,,,,,,,
23/01/2007,702.085,,,,,,,,
24/01/2007,706.005,,,,,,,,
25/01/2007,675.776,,,,,,,,
26/01/2007,683.979,,,,,,,,
29/01/2007,700.402,,,,,,,,
30/01/2007,696.026,,,,,,,,
31/01/2007,655.529,,,,,,,,
01/02/2007,659.328,,,,,,,,
02/02/2007,640.877,,,,,,,,
05/02/2007,642.911,,,,,,,,
06/02/2007,654.667,,,,,,,,
07/02/2007,666.964,,,,,,,,
08/02/2007,678.762,,,,,,,,
09/02/2007,678.045,,,,,,,,
12/02/2007,699.307,,,,,,,,
13/02/2007,710.919,,,,,,,,
14/02/2007,726.901,,,,,,,,
15/02/2007,750.611,,,,,,,,
16/02/2007,758.015,,,,,,,,
19/02/2007,758.015,,,,,,,,
20/02/2007,758.015,,,,,,,,
21/02/2007,758.015,,,,,,,,
22/02/2007,758.015,,,,,,,,
23/02/2007,758.015,,,,,,,,
26/02/2007,776.116,,,,,,,,
27/02/2007,709.811,,,,,,,,
28/02/2007,736.813,,,,,,,,
01/03/2007,719.903,,,,,,,,
02/03/2007,730.55,,,,,,,,
05/03/2007,725.819,,,,,,,,
06/03/2007,731.192,,,,,,,,
07/03/2007,750.248,,,,,,,,
08/03/2007,763.195,,,,,,,,
09/03/2007,760.563,,,,,,,,
12/03/2007,769.932,,,,,,,,
13/03/2007,778.203,,,,,,,,
14/03/2007,772.335,,,,,,,,
15/03/2007,785.974,,,,,,,,
16/03/2007,774.769,,,,,,,,
19/03/2007,784.574,,,,,,,,
20/03/2007,794.908,,,,,,,,
21/03/2007,805.68,,,,,,,,
22/03/2007,808.56,,,,,,,,
23/03/2007,816.916,,,,,,,,
26/03/2007,833.576,,,,,,,,
27/03/2007,841.484,,,,,,,,
28/03/2007,835.749,,,,,,,,
29/03/2007,820.717,,,,,,,,
30/03/2007,825.788,,,,,,,,
02/04/2007,844.658,,,,,,,,
03/04/2007,855.753,,,,,,,,
04/04/2007,864.657,,,,,,,,
05/04/2007,876.838,,,,,,,,
06/04/2007,889.201,,,,,,,,
09/04/2007,907.817,,,,,,,,
10/04/2007,918.655,,,,,,,,
11/04/2007,928.281,,,,,,,,
12/04/2007,948.694,,,,,,,,
13/04/2007,948.433,,,,,,,,
16/04/2007,973.876,,,,,,,,
17/04/2007,989.889,,,,,,,,
18/04/2007,1009.664,,,,,,,,
19/04/2007,960.029,,,,,,,,
20/04/2007,1003.874,,,,,,,,
23/04/2007,1042.823,,,,,,,,
24/04/2007,1046.814,,,,,,,,
25/04/2007,1042.657,,,,,,,,
26/04/2007,1057.05,,,,,,,,
27/04/2007,1048.482,,,,,,,,
30/04/2007,1064.765,,,,,,,,
01/05/2007,1064.765,,,,,,,,
02/05/2007,1064.765,,,,,,,,
03/05/2007,1064.765,,,,,,,,
04/05/2007,1064.765,,,,,,,,
07/05/2007,1064.765,,,,,,,,
08/05/2007,1108.203,,,,,,,,
09/05/2007,1111.293,,,,,,,,
10/05/2007,1123.166,,,,,,,,
11/05/2007,1114.778,,,,,,,,
14/05/2007,1127.743,,,,,,,,
15/05/2007,1097.944,,,,,,,,
16/05/2007,1124.201,,,,,,,,
17/05/2007,1151.852,,,,,,,,
18/05/2007,1156.676,,,,,,,,
21/05/2007,1181.416,,,,,,,,
22/05/2007,1198.409,,,,,,,,
23/05/2007,1223.983,,,,,,,,
24/05/2007,1215.168,,,,,,,,
25/05/2007,1234.998,,,,,,,,
28/05/2007,1264.045,,,,,,,,
29/05/2007,1292.442,,,,,,,,
30/05/2007,1199.454,,,,,,,,
31/05/2007,1187.509,,,,,,,,
01/06/2007,1128.574,,,,,,,,
04/06/2007,1039.895,,,,,,,,
05/06/2007,1066.045,,,,,,,,
06/06/2007,1086.219,,,,,,,,
07/06/2007,1126.842,,,,,,,,
08/06/2007,1145.223,,,,,,,,
11/06/2007,1173.258,,,,,,,,
12/06/2007,1204.249,,,,,,,,
13/06/2007,1234.014,,,,,,,,
14/06/2007,1221.168,,,,,,,,
15/06/2007,1223.025,,,,,,,,
18/06/2007,1257.746,,,,,,,,
19/06/2007,1275.259,,,,,,,,
20/06/2007,1244.583,,,,,,,,
21/06/2007,1245.192,,,,,,,,
22/06/2007,1187.95,,,,,,,,
25/06/2007,1127.371,,,,,,,,
26/06/2007,1145.467,,,,,,,,
27/06/2007,1176.394,,,,,,,,
28/06/2007,1112.569,,,,,,,,
29/06/2007,1077.921,,,,,,,,
02/07/2007,1080.064,,,,,,,,
03/07/2007,1101.565,,,,,,,,
04/07/2007,1078.952,,,,,,,,
05/07/2007,1015.846,,,,,,,,
06/07/2007,1066.219,,,,,,,,
09/07/2007,1100.607,,,,,,,,
10/07/2007,1076.101,,,,,,,,
11/07/2007,1086.241,,,,,,,,
12/07/2007,1091.369,,,,,,,,
13/07/2007,1089.995,,,,,,,,
16/07/2007,1057.067,,,,,,,,
17/07/2007,1080.312,,,,,,,,
18/07/2007,1079.95,,,,,,,,
19/07/2007,1082.425,,,,,,,,
20/07/2007,1124.58,,,,,,,,
23/07/2007,1181.452,,,,,,,,
24/07/2007,1184.623,,,,,,,,
25/07/2007,1213.194,,,,,,,,
26/07/2007,1231.645,,,,,,,,
27/07/2007,1246.444,,,,,,,,
30/07/2007,1274.927,,,,,,,,
31/07/2007,1291.314,,,,,,,,
01/08/2007,1241.947,,,,,,,,
02/08/2007,1293.139,,,,,,,,
03/08/2007,1323.402,,,,,,,,
06/08/2007,1350.366,,,,,,,,
07/08/2007,1351.114,,,,,,,,
08/08/2007,1328.832,,,,,,,,
09/08/2007,1348.875,,,,,,,,
10/08/2007,1319.547,,,,,,,,
13/08/2007,1307.242,,,,,,,,
14/08/2007,1331.216,,,,,,,,
15/08/2007,1326.117,,,,,,,,
16/08/2007,1317.898,,,,,,,,
17/08/2007,1297.213,,,,,,,,
20/08/2007,1356.018,,,,,,,,
21/08/2007,1375.281,,,,,,,,
22/08/2007,1398.374,,,,,,,,
23/08/2007,1415.179,,,,,,,,
24/08/2007,1431.277,,,,,,,,
27/08/2007,1434.152,,,,,,,,
28/08/2007,1435.458,,,,,,,,
29/08/2007,1411.599,,,,,,,,
30/08/2007,1439.795,,,,,,,,
31/08/2007,1457.834,,,,,,,,
03/09/2007,1487.893,,,,,,,,
04/09/2007,1470.386,,,,,,,,
05/09/2007,1476.097,,,,,,,,
06/09/2007,1486.175,,,,,,,,
07/09/2007,1457.803,,,,,,,,
10/09/2007,1479.121,,,,,,,,
11/09/2007,1401.021,,,,,,,,
12/09/2007,1421.437,,,,,,,,
13/09/2007,1458.909,,,,,,,,
14/09/2007,1482.858,,,,,,,,
17/09/2007,1512.298,,,,,,,,
18/09/2007,1508.821,,,,,,,,
19/09/2007,1489.829,,,,,,,,
20/09/2007,1505.771,,,,,,,,
21/09/2007,1499.014,,,,,,,,
24/09/2007,1506.234,,,,,,,,
25/09/2007,1492.531,,,,,,,,
26/09/2007,1469.567,,,,,,,,
27/09/2007,1492.299,,,,,,,,
28/09/2007,1532.666,,,,,,,,
01/10/2007,1532.666,,,,,,,,
02/10/2007,1532.666,,,,,,,,
03/10/2007,1532.666,,,,,,,,
04/10/2007,1532.666,,,,,,,,
05/10/2007,1532.666,,,,,,,,
08/10/2007,1541.354,,,,,,,,
09/10/2007,1551.193,,,,,,,,
10/10/2007,1543.786,,,,,,,,
11/10/2007,1535.185,,,,,,,,
12/10/2007,1517.631,,,,,,,,
15/10/2007,1524.571,,,,,,,,
16/10/2007,1540.13,,,,,,,,
17/10/2007,1533.274,,,,,,,,
18/10/2007,1494.592,,,,,,,,
19/10/2007,1494.433,,,,,,,,
22/10/2007,1452.778,,,,,,,,
23/10/2007,1461.427,,,,,,,,
24/10/2007,1453.051,,,,,,,,
25/10/2007,1374.121,,,,,,,,
26/10/2007,1378.056,,,,,,,,
29/10/2007,1403.856,,,,,,,,
30/10/2007,1427.772,,,,,,,,
31/10/2007,1463.537,,,,,,,,
01/11/2007,1427.891,,,,,,,,
02/11/2007,1386.634,,,,,,,,
05/11/2007,1377.199,,,,,,,,
06/11/2007,1379.655,,,,,,,,
07/11/2007,1379.301,,,,,,,,
08/11/2007,1321.048,,,,,,,,
09/11/2007,1300.778,,,,,,,,
12/11/2007,1280.728,,,,,,,,
13/11/2007,1271.739,,,,,,,,
14/11/2007,1319.447,,,,,,,,
15/11/2007,1301.594,,,,,,,,
16/11/2007,1287.973,,,,,,,,
19/11/2007,1303.749,,,,,,,,
20/11/2007,1327.477,,,,,,,,
21/11/2007,1313.819,,,,,,,,
22/11/2007,1253.283,,,,,,,,
23/11/2007,1272.14,,,,,,,,
26/11/2007,1259.063,,,,,,,,
27/11/2007,1239.42,,,,,,,,
28/11/2007,1219.981,,,,,,,,
29/11/2007,1257.267,,,,,,,,
30/11/2007,1236.305,,,,,,,,
03/12/2007,1249.244,,,,,,,,
04/12/2007,1261.269,,,,,,,,
05/12/2007,1296.715,,,,,,,,
06/12/2007,1297.587,,,,,,,,
07/12/2007,1318.562,,,,,,,,
10/12/2007,1352.655,,,,,,,,
11/12/2007,1357.026,,,,,,,,
12/12/2007,1352.53,,,,,,,,
13/12/2007,1302.247,,,,,,,,
14/12/2007,1331.736,,,,,,,,
17/12/2007,1319.201,,,,,,,,
18/12/2007,1309.973,,,,,,,,
19/12/2007,1339.091,,,,,,,,
20/12/2007,1357.391,,,,,,,,
21/12/2007,1375.887,,,,,,,,
24/12/2007,1399.582,,,,,,,,
25/12/2007,1409.806,,,,,,,,
26/12/2007,1433.058,,,,,,,,
27/12/2007,1453.471,,,,,,,,
28/12/2007,1447.024,,,,,,,,
31/12/2007,1447.024,,,,,,,,
01/01/2008,1447.024,,,,,,,,
02/01/2008,1472.444,,,,,,,,
03/01/2008,1494.634,,,,,,,,
04/01/2008,1508.636,,,,,,,,
07/01/2008,1527.997,,,,,,,,
08/01/2008,1505.561,,,,,,,,
09/01/2008,1539.628,,,,,,,,
10/01/2008,1556.266,,,,,,,,
11/01/2008,1554.043,,,,,,,,
